Id,Photos,Age,City_id,City,Status,Profile_entries
163021807,2,20,,,waw be you te full,0
163820148,4,,282,Минск,,2
164565011,18,,2064,Слуцк,,429
164582513,3,,,,,8
169535044,4,,282,Минск,,11
170027614,11,20,282,Минск,"я потешная🙈 по жизни почти колобок, ""почти"" - т.к. лисы у меня нет, активно практикую свой уход. а там, где есть уход, есть и приход.",343
175294631,2,22,,,,0
179110963,8,,,,,16
179140256,4,20,2064,Слуцк,,0
180954177,3,,281,Брест,,418
181761193,2,20,1233,Орша,,22
182046655,3,21,2064,Слуцк,,3
185784595,2,,282,Минск,,0
188204409,14,,282,Минск,,48
194628788,4,21,5093167,Muir Beach,drown,6
195514496,5,,282,Минск,🌵,4
195815741,61,,282,Минск,1)Кто не смотрит Стасю мар тот нуб.   	2)Зачем любить?Зачем страдать?Берём друзей ИДЁМ БУХАЦЬ),306
199556069,17,,282,Минск,,34
200380278,2,,3837115,Kyōto,,1
200990582,5,,282,Минск,,6
202488649,6,,282,Минск,,54
225799820,21,21,282,Минск,,2582
227060983,3,,,,"Нам с теми хорошо,кто мир наш понимает.",41
228931533,2,20,282,Минск,😔,0
230502401,2,,,,inst: ghostwitcch,2
231752795,4,20,282,Минск,снова в ськилу🤕,13
232351449,61,101,282,Минск,// • Start small •,44
234503103,6,,282,Минск,Inst: vomery,9
239259337,2,,,,,12
261688529,4,14,282,Минск,,85
269137638,3,20,282,Минск,,19
278817149,6,20,282,Минск,,6
299765857,16,,,,,321
421307958,0,,,,,1
436925660,1,20,282,Минск,,2
35248349,9,42,1,Москва,,1240
37244524,108,,,,,2038
72056483,5,,37,Владивосток,,2
75703012,15,,282,Минск,It's just WORKS!,4161
76911949,3,21,7489,Дружный,hello there,6
85124964,1,20,282,Минск,...,0
95183764,3,102,282,Минск,,4
112483795,42,,,,9.02 per aspera ad astra,8
113322939,29,,282,Минск,"Когда ты думаешь, что можешь и когда думаешь, что не можешь — в обоих случаях ты прав.",3
114083000,1,,282,Минск,,2
121339255,3,21,282,Минск,,16
122475740,3,22,282,Минск,,16
151054823,20,21,,,"хочу невозможного, а соглашаюсь на ненужное",0
152051966,17,,649,Гродно,Rolling Stone,142
152500956,4,20,282,Минск,– Каго любіш? – Люблю Беларусь! – То ўзаемна!,28
154288669,7,,,,it's time to choose,2885
156429147,21,,282,Минск,Всё как у людей,14
168881653,14,,282,Минск,fury,24
170534362,3,103,282,Минск,,8
195539668,2,22,282,Минск,,16
210268394,3,22,282,Минск,,1
228546055,2,,282,Минск,отвечу на все вопросы по магазину,2003
233756294,3,,282,Минск,Thx,1
245581182,3,31,1,Москва,,54
260443671,4,,,,,2
265273030,1,24,282,Минск,,21
270309001,6,,282,Минск,,1
273641276,14,,,,"Весь мир лишь сцена, а сцена это мир развлечений...	p.s. Аластар😈",113
278833972,3,,66,Киров,,17
338722965,8,22,282,Минск,,12
350686055,2,,,,Официальный представитель Solemate на территории РБ,483
501585271,1,17,282,Минск,💚💚💚,23
551306327,1,,,,Тоха с днюхой,2
63494754,44,,282,Минск,,617
69504867,3,21,282,Минск,,0
92767422,1,,,,,0
93026947,16,21,282,Минск,,113
93200871,7,23,282,Минск,,15
98225794,4,,1032,Полоцк,,35
102426094,2,,282,Минск,,2
115163719,7,,282,Минск,,0
127269637,2,,14380,Ивацевичи,,2
136103575,41,21,282,Минск,"Я не поэт, я компилятор. | Когда-то её выдвинули на общественную работу и с тех пор никак не могут задвинуть обратно | Кумир",2246
137031597,5,,,,"No pain, no gain?> inst: korolchuk.vladislav",0
143535313,10,22,,,✨✨✨,43
143842399,7,21,375,Мозырь,,1182
144054379,5,,,,,7
144757728,9,,,,,3
145113972,4,24,282,Минск,,18
145348952,9,,,,,6
145868614,28,21,1601006,Камаи,~YteNoK~,83
146000539,5,,282,Минск,,0
146094211,21,22,1601006,Камаи,"С самого начала у меня была какая-то тактика, и я её придерживался...",982
146221563,3,,6276,Дзержинск,,48
146623422,14,,244,Витебск,,349
147833222,4,,,,,4
151106370,11,21,467,Могилёв,DEJA VU,3397
151673439,19,,2064,Слуцк,"Waste not, want not",2009
160224036,25,,1601006,Камаи,У самурая нет цели. Только путь,375
163712055,10,,,,,13
165764164,4,,282,Минск,"""Лучше иногда падать, чем никогда	не летать!""",3726
167556501,21,23,392,Гомель,,122
172419166,6,,282,Минск,,2
175554307,2,22,282,Минск,,2
176360893,5,,,,small printer > BIG FAXX,0
178351945,11,,375,Мозырь,Sippinteainyohood,692
180694647,1,,,,,345
194652783,1,20,282,Минск,"Жить так, чтобы в конце концов овладеть картой мира",10
204681501,15,,5185,Поставы,,0
212270866,1,21,,,,1
217851330,2,,,,🎭,5
273969383,6,,282,Минск,твоя NKOHA,9
276278070,12,22,282,Минск,Inst:aleksandr__trif,6
350845430,3,,1299,Новополоцк,07.05.2020 / 07.06.2020 💛 💞20.05.2020💋 07.07.2020)*,26
382438585,19,20,1601006,Камаи,Горим в воде😂😂😂,68
518477746,10,,1914764,Tokyo,,6
532325659,4,22,5185,Поставы,"Просто беги,  беги не оглядываясь назад",24
581201509,1,22,5185,Поставы,,0
604869697,1,57,5185,Поставы,,1
936156,23,46,149,Ульяновск,В Китае международный турнир по ушу выиграл россиянин: http://www.1tv.ru/news/world/188983,4278
2023886,36,33,141,Тверь,"если ты решил отправить мне заявку в друзья, я очень прошу пиши кто ты и зачем добавляешься. Если нет, то я оставлю тебя в подписчиках",5840
2272826,139,30,99,Новосибирск,"I don't know what happened. I was sitting here, doing better than my best. I decided to make myself a little snack the rest is a blur. ©ALF",2176
2627202,18,,114,Псков,,1188
3436965,188,,194,Ташкент,— А вы матом ругаетесь? — Не только!!!! Я матом и похвалить могу и приласкать.,815
4082090,43,36,292,Одесса,Smejana,5851
5605606,8,,1712003,Seoul,,141
11795874,9,33,282,Минск,,482
12507189,17,,244,Витебск,"Если мы перестанем делать глупости — значит, мы состарились. [Эрих Мария Ремарк]",518
12582691,17,32,1112957,Чебаркуль,В цепких лапках и кусачих зубках,270
17341501,46,,,,,1238
17820363,1,,282,Минск,,94
18320707,1,55,20760,Ляховичи,СоТвори свой МИР-творить-это легко!!!,3002
18420266,44,,282,Минск,бульбазаврик (с.),1451
18543480,37,,429,Tegucigalpa,"Как мало в этом мире душ, Что могут сердце отогреть; Затем с тобой средь будних стуж Единым пламенем гореть... 🔥",778
19146883,109,,,,Еб@ло на ноль - Станнис король,1263
20928725,11,,1,Москва,"Принимаю заявки ""в друзья"" от своих слушателей. Если мои треки есть в аудиозаписях, видео или на стене. Я действительно проверяю это :)",3644
22572294,13,25,282,Минск,🌚,47
22786000,140,33,73,Красноярск,,2942
23346927,48,,649,Гродно,,1849
23820010,72,,282,Минск,Instagram 🎀 @a.b.out.hair 💇,2697
23977264,51,,649,Гродно,знакомства не интересуют,2189
25823421,11,32,2,Санкт-Петербург,,2289
25967439,10,34,282,Минск,Рано или поздно. Так или Иначе.,8757
28639209,61,,,,,350
29153916,16,25,282,Минск,,40
32298669,161,28,,,А Зайка не подвёл...,512
53207140,4,,282,Минск,,0
55936935,34,31,119,Ростов-на-Дону,,2471
59134439,51,,,,"Лишь путь нас делает счастливыми, а не цель. Ты можешь больше, чем думаешь",295
59678319,67,,649,Гродно,,708
64824335,1,,,,,327
67702755,13,,282,Минск,,9
69266078,55,24,,,"чудес не бывает, а хуйня случается. ✌",27
69529112,8,25,,,,26
69960074,190,,282,Минск,Insta:alena_nails_0	❗❗Девочки!!! 15 минут опоздания-не принимаю !!!!❗❗,1420
70762129,79,24,649,Гродно,,325
71649767,12,,20760,Ляховичи,,729
73056365,5,,282,Минск,im Tod wird man Erlösung finden,17
79388938,18,,,,,35
93774690,38,,23,Астрахань,Не борись с темнотой... Просто включи Свет!💥Кнопку вкл. потеряла))),2173
100731732,10,27,,,,359
126475925,11,,649,Гродно,,60
126755680,2,,,,,1896
138899218,348,,,,✍🏻,2366
139311559,27,24,1233,Орша,,11
166083017,2,,20760,Ляховичи,,6
166695091,10,24,20760,Ляховичи,"Как мало надо человеку для счастья и как много, чтобы это понять.",9
170380181,36,,1931617,Hanoi,,1792
175294631,2,22,,,,0
177621210,63,,282,Минск,beautiful stranger,88
205661704,16,37,292,Одесса,"Quisieron enterrarnos, pero se les olvido que somos semillas!",839
213399906,9,,,,"Не жди, что станет легче, проще, лучше. Не станет. Трудности будут всегда. Учись быть счастливым прямо сейчас. Иначе не успеешь.",53
215803944,15,,282,Минск,,512
216958826,27,,282,Минск,♩ ♪ ♬ 🇰🇷,1278
224637282,0,,,,화양연화,0
258821500,9,17,538,Барановичи,,2
260343781,12,,610,Пинск,,13
265744084,6,,20760,Ляховичи,аму        хиномори,436
271199032,2,23,,,,0
289924324,7,,282,Минск,,4
300576661,11,,1712003,Seoul,Snapchat : imurpersona,277
304943302,2,,,,,34
305763605,1,,1506,Жлобин,,0
315150113,1,47,20760,Ляховичи,,9
323909607,0,,,,,1
358305252,4,19,144,Томск,"Я всего лишь писатель, моё дело - писать.",207
374875022,20,27,1,Москва,"Это ж надо умудриться, чтоб поэтом мне родиться!",148
432454006,5,,88,Набережные Челны,один из Улья,91
433385934,4,,282,Минск,,23
438156987,0,29,,,,0
439750757,9,20,1957236,Баку,"Лельеру было интересно! Но, если ему станет еще и весело, то всем скоро будет грустно.©",1456
442459481,1,,282,Минск,,357
454276663,1,,282,Минск,,1
461138157,6,,282,Минск,,31
467027191,3,,282,Минск,,429
475282721,1,,,,,2
478706004,4,,21414,Daejeon,,355
495101516,0,,,,,0
567169786,517,27,375,Мозырь,БЕЛАРУСЬ СИЛА🇧🇾,653
569275303,3,36,,,,7
579320239,9,,,,Врубила соблазнительный взгляд в поисках клиентов: читай закреп,123
4482299,17,29,282,Минск,,951
6623824,3,,282,Минск,,197
20525693,6,,20760,Ляховичи,,2
24106654,39,26,281,Брест,вселенная всегда уравнивает счет,17
42066304,4,,20760,Ляховичи,,1
44931010,1,66,292,Одесса,,131
82053776,27,30,538,Барановичи,,558
84687294,2,26,282,Минск,,6
111089956,10,27,538,Барановичи,,84
133136338,1,,282,Минск,,3
149211443,92,32,11042,Смолевичи,♔♔♔ 🍒 ฿ŁΔ₡₭DRAGØ₦ 🍒 💥😻🥰,1450
153564465,7,,1933924,Praha,Деньги - это не результат моих усилий. Деньги - это результат моей ценности для других людей,859
171605349,6,,538,Барановичи,"**Свадебный салон ""Мечта Невест""** 792 17 73 (мтс), 952 50 64 (vel) ￼ ￼ ￼",9627
175294631,2,22,,,,0
253089355,56,,282,Минск,,261
297885577,27,,,,,131
299414109,4,,538,Барановичи,☎ МTC 345-85-85 ☎ VEL 345-85-82 КОНСУЛЬТАЦИЯ- БЕСПЛАТНО!,256
322364148,12,117,282,Минск,,799
343699211,4,33,,,,2631
559893680,2,,,,,2
6623824,3,,282,Минск,,197
30867667,6,26,1602245,Василишки,,706
35235784,11,,,,,0
46314478,15,27,281,Брест,"Не бойся, только веруй. От Марка 5:36",213
52966309,12,,282,Минск,,605
57890193,15,,,,,7
63735360,6,,609,Мценск,"альбомы, мамины сокровища,папки для документов",835
66330150,99,27,375,Мозырь,я как хатико только долбоеб.,575
89650102,75,,392,Гомель,,832
98816628,1,27,282,Минск,,0
117696824,17,,,,,408
117766916,3,23,282,Минск,😜,4193
132723204,13,26,2064,Слуцк,,6
132933479,12,,538,Барановичи,,610
143563365,43,,21987,Докшицы,,62
144358522,10,26,282,Минск,,21
145371352,39,,,,,2764
145930337,14,24,15702,Любань,"Живу для тех, кому нужен… дружу лишь с теми, в ком уверен… общаюсь с теми, кто приятен… И благодарен тем, кто ценит.",229
153254036,52,,281,Брест,Словно туман.....,391
153564465,7,,1933924,Praha,Деньги - это не результат моих усилий. Деньги - это результат моей ценности для других людей,859
162372733,5,,281,Брест,,11
216085416,4,25,282,Минск,Ведущий мероприятий.	+375 33 669 59 93 (МТС) +375 44 537 68 86 (Velcom),138
218369596,16,21,3426,Дрогичин,❤❤💕💕💕💕мерсоман❤💙💚💛💜💓💕💖💚💛,34
227231107,4,18,282,Минск,,1
233037252,175,28,,,Просто люблю,772
233527514,27,27,281,Брест,👑❤,21
272233159,1,15,282,Минск,Цель : 30 заказов в неделю. продержать результат 2 недели..,2
274613070,4,,1965294,Тбилиси,"Я сперва научилась думать свободно, потом – говорить, затем – действовать.",312
280998810,71,26,2,Санкт-Петербург,изменить себя...,3337
281448648,8,30,3063,Кобрин,УНП ВВ1222432,243
281990030,0,27,,,,8
407210340,3,36,1904869,Helsinki,,139
76690003,68,,208,San Francisco,May we meet again,2458
80131131,11,,528,Сумы,,1075
144666641,43,,,,,1556
144755274,2,19,1936080,Białystok,Тот кто платит за смех. 	Тот к слезам обречен. ,5
170130092,4,,6238,Воложин,,5
174521132,1,19,,,🌚,91
175294631,2,22,,,,0
176081225,5,17,,,𝙨𝙡𝙚𝙚𝙥 😴,12
183891472,4,,282,Минск,,0
197021202,3,,158,Челябинск,😯,5
5103961,30,32,282,Минск,,225
5673866,4,,282,Минск,cayman-minsk.by,758
6280137,3,,282,Минск,Сертификация Регистрация Декларирование,186
6348272,9,,282,Минск,,482
7289446,68,,282,Минск,Я - Учитель!!!! И я люблю и горжусь свой профессией!,2651
9026726,15,29,282,Минск,Наша вера создает нашу реальность.,1891
11141976,76,,,,Музыка-легальный наркотик,719
11207876,25,,282,Минск,,1810
14755993,153,,282,Минск,,577
16449298,30,29,282,Минск,Говорите правду и вы будете оригинальны...,37
17420755,6,33,1,Москва,,362
18104610,54,28,282,Минск,Самое интересное там 😉  —> Insta: @angelina_poturaeva,3127
26047412,1,27,282,Минск,,884
31218216,31,,3063,Кобрин,,42
66937244,24,,282,Минск,,183
80726110,78,26,282,Минск,,2446
83301253,90,22,282,Минск,instagram : demyanko_photo,564
83465397,48,25,282,Минск,"Есть только жизнь, которая скоро пройдёт; останется лишь то, что было сделано с любовью.",470
85077788,30,,282,Минск,Cкачиваем Psiphon (VPN) для более-менее адекватной работы интернета!!! http://rutor.info/torrent/657267/psiphon-3-build-157-2020-pc-portable,4507
85788677,12,,282,Минск,,401
89882649,49,,282,Минск,"Я - огромное животное, и я тебя съем.",174
92116093,4,,282,Минск,"Здравствуйте. Я свадебный, семейный и портретный фотограф. Примеры моих работ, в моем инстаграм аккаунте photo_pugach.",55
116395109,12,,282,Минск,,3931
120964355,34,,13314,Alpharetta,Синий цвет яиц странствующего дрозда,14
122259936,64,,,,,75
123192830,4,,282,Минск,,368
123887884,13,,282,Минск,,43
130928564,6,,282,Минск,,19
132742523,4,22,282,Минск,Поделила все рассветы🌅,8
132879592,1,,282,Минск,НБН,3
134237809,3,,,,,0
135715622,0,,282,Минск,,0
136403653,75,20,282,Минск,,233
141518020,15,,282,Минск,,37
141760774,23,,282,Минск,,8
142266870,21,,281,Брест,,58
142975809,58,20,282,Минск,"Я ненавижу то, я ненавижу всё. Я ненавижу лампы. Кресло? Ненавижу кресло. Что это, чай? Ненавижу чай",9383
144761080,4,20,282,Минск,,170
145480022,73,,282,Минск,,816
146156708,19,,,,даша супер даша класс кто не верит тому в глаз,0
147787361,12,,134,Ставрополь,Порой надо встретить одного человека и жизнь изменится навсегда💗,2
148026256,7,20,282,Минск,,39
150340889,7,21,282,Минск,Моя домашняя Instagram-кондитерская: @yourtaya_bakery,17
150995473,15,,,,,1456
157258635,7,,1905639,Kawasaki,,0
157378262,10,,282,Минск,YOUTUBERША:✌🎥🎬🎥,11
158057135,3,,282,Минск,,1
158176976,4,20,282,Минск,inst. hann.lone,13
159556893,2,21,282,Минск,,1
160616855,1,,,,,1
161876858,1,43,282,Минск,,3
164928134,12,21,,,,1450
173447157,22,,282,Минск,,2229
173452738,4,20,282,Минск,Бля так бытие определяет сознание или наоборот пиздец,4
189852879,25,21,2164,Солигорск,,172
189940539,9,,282,Минск,Eu vou levar o meu,12
195034458,2,20,,,,1
199475016,5,,282,Минск,,14
203744599,8,,1708303,Philadelphia,,16
203825705,2,,,,,3
206182366,52,,610,Пинск,Кобринский разбойник,22
210074737,6,,282,Минск,"В ""танце на ногах случая""",15
214975018,45,,282,Минск,астролог♓♌♉,2132
219829114,8,,,,,49
220166886,3,20,282,Минск,Inst:young_heart20,1
220305058,5,,1113,Лида,inst: alesha_kys,5
220570639,12,,,,,16
223328870,9,,282,Минск,💭,30
226356032,47,,282,Минск,Instagram: kuptsouyan,31
235354257,20,,,,,132
244383479,3,,,,***,34
247425766,24,22,1922897,Warszawa,,157
247981942,0,16,282,Минск,,1
259591992,9,25,,,,4
265986994,2,,282,Минск,,25
266374312,8,,282,Минск,,24
271559467,1,,282,Минск,,13
279147610,1,,282,Минск,Всё для студента факультета ХТиТ (БГТУ)!!!,906
300690670,0,,3063,Кобрин,,0
316448821,1,,,,,18
387680469,2,,,,,3
399281837,9,,,,"если я хочу мгновенно, значит получу сейчас",0
402241060,1,21,282,Минск,Mas Fuerte,30
405594774,0,20,,,,0
407694105,3,,2,Санкт-Петербург,"The bliss of the body is in health, the bliss of the mind is in knowledge.",8
51195147,4,,282,Минск,⚫⚪,0
52831878,9,,282,Минск,(ง ͠° ͟ل͜ ͡°)ง,98
55133604,3,19,1,Москва,кис кис,17
68870418,8,,282,Минск,говори никому непонятные слова,2
69689297,27,,,,сам твори свое отлично,7
75717589,28,,282,Минск,,3249
84199631,9,,282,Минск,,1295
86472775,0,,282,Минск,,1
97685851,4,,282,Минск,,91
100524945,7,,,,88min,58
101642293,45,,282,Минск,,2906
118404225,6,22,282,Минск,Передай мне водичку,552
119863214,4,20,282,Минск,,4
120794645,5,,282,Минск,,6
123635473,11,,282,Минск,,2
138179695,0,,,,люблю аниме,0
138267479,3,,282,Минск,,4
142936637,15,,7076,Жодино,,11
143139750,7,,282,Минск,,1
144480244,1,,,,,13
145699697,2,20,282,Минск,🍒,3
145748932,15,19,,,🙂,3046
146199190,39,20,,,мама я больше не Будда,2
147136076,1,22,282,Минск,от слова шикарный,2
147354549,3,,378,New York City,Instagram: strelyau_v_ypor 🤙🏽💦📷 Ask: @strelyau_v_ypor 📞📝 Swarm: strelyau_v_ypor 🔎,16
148528585,5,19,282,Минск,,21
148901285,1,115,,,,61
149059383,4,,282,Минск,Я,18
149196071,6,19,282,Минск,👾,16
149468660,25,,282,Минск,,2182
151255614,35,20,,,"Хотите, я разбужу для вас кота?",25
156996110,4,,,,inst:dirtystyle.w,8
157119147,11,19,282,Минск,,2518
158050455,2,,1,Москва,,0
158193300,7,20,282,Минск,борітеся — поборете,37
158894468,9,19,282,Минск,,3
159059625,0,,282,Минск,,6
159269979,2,19,282,Минск,поставь мою кассету,2
159918228,6,19,282,Минск,,1
165279500,11,,282,Минск,inst: @kirill_zedlikov 😎 @zedlikprivat 💀,1
167570275,1,,282,Минск,,0
172734390,2,,,,I ❤ AC Milan,1
174447632,6,,282,Минск,,289
180041500,7,19,282,Минск,,16
180486073,5,,282,Минск,,3
181500160,5,19,282,Минск,,5
182150757,2,103,282,Минск,Inst: lean_frame,12
182507398,2,,,,,16
183626083,16,,,,^^,36
184989513,22,19,282,Минск,inst: jday.pt,15
188170105,5,,,,Я люблю хлеб,9
195106286,1,,282,Минск,,1
205662492,6,19,282,Минск,,3
217098596,9,20,282,Минск,ШРЕК - ЦЕ КОХАННЯ,524
222353191,1,,,,,0
231308346,11,,,,,34
232143298,1,,282,Минск,Упс,8
232147567,4,,,,🦊,3
236265144,4,20,282,Минск,8,3
237558999,1,,282,Минск,,0
240240311,4,19,282,Минск,,18
243320385,14,20,282,Минск,,4
244218109,9,,282,Минск,,265
267161862,1,19,282,Минск,,1
269184613,2,21,,,Жизнь обведи меня мелом я его съюзаю смоло,27
270115017,1,,,,Spieluhr,1
281260909,17,18,282,Минск,,35
281557174,2,,282,Минск,🇧🇾МИНСК | ВЫСЫЛАЮ ПО РБ - ПО 100% ПРЕДОПЛАТЕ | ТОВАР СООТВЕТСТВУЕТ ОПИСАНИЮ 👖👕,728
282813561,3,,282,Минск,,30
288808172,3,,,,,2
289947019,0,,,,,0
336407089,2,,,,,2
336847284,22,19,,,,3
367454409,3,,282,Минск,,1
389634418,3,22,,,,3
408619507,9,73,,,Совпадение - способ	Вселенной сохранять анонимность,6
412727985,5,,282,Минск,,22
415632497,3,18,282,Минск,,7
491416976,2,,,,,0
511857607,1,,,,,1
5316258,4,,,,,152
6362831,20,31,282,Минск,,1019
12301965,1,,282,Минск,,1
12602112,11,,282,Минск,,399
20921745,31,,282,Минск,Я танцую регги на грязном снегу 😆,1047
21150905,15,25,282,Минск,,6
23804341,8,28,282,Минск,"Фиг вам,  я девочка сильная - я справлюсь!!!",195
27995148,2,,282,Минск,,15
29409055,29,,282,Минск,В этом году первый приступ пришелся на 09.06,5239
30459303,56,35,282,Минск,,477
32464755,11,,,,,34
33243765,1,,282,Минск,,8
56708895,9,,,,,0
71952428,3,,282,Минск,,0
72034203,16,,281,Брест,,32
72217110,2,,,,,131
72393116,11,19,282,Минск,Алкоголь убивает нервные клетки. Остаются только спокойные.,1714
73359994,2,44,282,Минск,,9
73676632,5,22,282,Минск,Взломаю твой вк,1
74867025,0,,282,Минск,,198
77474957,14,,375,Мозырь,,1282
87383747,27,,282,Минск,,38
88171888,10,,282,Минск,,180
98660463,4,,282,Минск,,4
99319867,1,25,282,Минск,,149
99854841,1,,,,.,0
100077432,20,34,282,Минск,,480
100865280,5,28,282,Минск,,39
111202426,2,,282,Минск,,0
111940293,2,21,,,,1
128128865,2,,,,,0
132206155,2,21,610,Пинск,,2
132504316,6,,1113,Лида,,20
138025269,2,14,,,♥️,2
138160218,45,27,1573,Каменск-Уральский,,814
140116928,3,,413,Борисов,,0
142735313,12,31,282,Минск,,23
142814303,0,23,282,Минск,,4
143542186,7,,,,,3
144365141,5,,282,Минск,Отдамся за еду,14
144645620,4,,282,Минск,"Жарю сосисоны,рядом жарят бланты",1
145447270,0,,,,,0
146535706,3,,,,It's what's behind the eyes that counts,2
152051966,17,,649,Гродно,Rolling Stone,142
152989839,18,19,282,Минск,Ve$na	11.02.18💖	01.11.18🏡	25.04.19😺,33
155431613,33,,282,Минск,"Любое событие неизбежно, иначе его бы не случилось.",591
155925871,8,24,282,Минск,,18
158898662,19,23,,,"""По новым данным разведки - мы воевали сами с собой""",1785
159377519,8,23,282,Минск,,43
163636172,4,,282,Минск,,19
164124773,3,,282,Минск,,102
165567449,2,,282,Минск,,0
165654094,2,19,,,͡° ͜ʖ ͡°,6
165780658,1,52,282,Минск,"Добром нужно отвечать на добро, а на зло нужно отвечать справедливостью.",738
170955394,16,,282,Минск,Не переживай. 	Переживёшь.,54
171024491,8,,282,Минск,❤️✊✌️,2211
177636277,3,,467,Могилёв,,2
178936809,5,,244,Витебск,,4
183820595,2,18,649,Гродно,дали палку на вд с моим лицом спасибо,11
184251015,18,,282,Минск,через все запятые до точки,76
186740497,18,,282,Минск,,79
186866468,11,,282,Минск,Лайфхакер по счетным секундам,27
188149250,1,21,282,Минск,,0
195608092,6,,,,利己主以者,1
196061349,6,,,,,39
196068330,4,,7937,Браслав,Вторая Семья - Это Твои Друзья,11
196481409,2,,282,Минск,По вопросам пишите в Telegram: @lazynick,7
198378364,92,19,,,👸,468
199138578,2,19,282,Минск,Сублимация как смысл существования,11607
200151655,23,,1704204,Kópavogur,"Танцуй, даже если тут меня нет",23
200258835,2,21,282,Минск,"Ищу людей, которым было бы интересно делать 💲 в интернет, и я готов научить тому, как это делать.",183
215697214,3,,,,,259
218574627,1,,282,Минск,,63
220876424,11,18,282,Минск,🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸,5
223916388,23,,282,Минск,,642
223936903,0,,,,,7
242271817,4,19,282,Минск,C'est La Vie,16
244672647,0,46,282,Минск,,0
245500821,22,,,,,19
245670357,6,22,282,Минск,,5
246104678,2,23,282,Минск,,6
247817725,4,,,,,489
249509388,3,,,,death is not scary for the one who died,6
255448888,38,22,282,Минск,"get busy living, or get busy dying",166
281116852,27,17,1506,Жлобин,just dance with me💃🔥🌗📀,2474
316277036,8,18,282,Минск,oui c'est la vie,1
319657085,3,,282,Минск,,13
320141615,7,19,467,Могилёв,,27
321516088,1,,1107,Бобруйск,"Предел наступает всегда , предел нежности , предел ожидания , предел терпения . В какой-то момент все просто становится не важным.",203
324059147,4,,282,Минск,,12
327255492,6,,282,Минск,"маникюр,педикюр,шеллак,гель-лак.не ставьте спам-лучше проигнорьте",659
328215114,1,24,282,Минск,,200
338683131,1,32,282,Минск,,23
365732537,6,,,,"какая нынче прекрасная осень, что даже не тянет есть кислоты",4
370221567,1,27,282,Минск,,95
436870007,3,,,,,3
436960499,0,,282,Минск,,0
491363383,3,,282,Минск,"КОСМЕТОЛОГ МИНСК МАЛИНОВКА 💉💠💯Депиляция воском  Шугаринг  Пилинги  Чистка лица!!! Малиновка,Юго-Запад +375295756381",3
500158583,6,,282,Минск,,23
55441627,35,23,,,,8
60289090,2,21,282,Минск,,4
86059292,21,22,282,Минск,как жить...,8
88215207,9,,282,Минск,😄,19
88761735,0,20,282,Минск,,1148
89139963,21,22,6216,Калинковичи,,621
89863714,0,,,,,34
90529121,1,,282,Минск,All are replaceble,4
90535597,21,24,282,Минск,,559
91257767,9,22,,,❤️29.08.20❤️,11
92767422,1,,,,,0
93026947,16,21,282,Минск,,113
94032119,30,,,,👌Tattoo Minsk 👌,544
111940293,2,21,,,,1
112483795,42,,,,9.02 per aspera ad astra,8
114295084,3,22,282,Минск,,437
115163719,7,,282,Минск,,0
115274314,11,,282,Минск,,0
123611061,31,,282,Минск,,12
125892645,3,21,282,Минск,,1
126604688,6,21,282,Минск,,30
128315308,9,21,282,Минск,Своей душою чёрной полюбил кроваво-красное я,4
132222089,36,,,,,52
132281009,2,,,,,2
134352258,8,22,282,Минск,,119
135031260,1,,,,,4
138715906,20,,282,Минск,💎,17
138928532,2,,392,Гомель,,0
140588773,7,,,,,1
140969113,20,,282,Минск,,104
143139750,7,,282,Минск,,1
143842399,7,21,375,Мозырь,,1182
146221563,3,,6276,Дзержинск,,48
146918499,12,,282,Минск,татары сила - живут красиво,300
147220112,55,20,2,Санкт-Петербург,Нет Ничего Невозможного!,5658
147227938,3,,392,Гомель,,0
147700077,20,,,,,32
150264094,62,,282,Минск,No more.,5819
150866725,4,,,,Vita militare est ¯\_(ツ)_/¯ fd,12
151054823,20,21,,,"хочу невозможного, а соглашаюсь на ненужное",0
152005450,6,22,282,Минск,,5
152553234,33,,6216,Калинковичи,,9
153838839,3,,1,Москва,,405
154439900,39,,282,Минск,"Хочу ли я переписать все в иммутабельные типы данных? Боже, да, конечно! Почему я не должен этого хотеть?",52
154491161,17,,282,Минск,,7
154713838,4,21,6216,Калинковичи,,381
154849121,2,20,1964269,Hong Kong,,1
155067692,12,,,,❤️✊🏽✌🏽,13
155367713,0,,,,,0
155925871,8,24,282,Минск,,18
156404379,16,,649,Гродно,,12
156972013,9,,282,Минск,,14
163090617,103,23,2164,Солигорск,"Вот важнейшее условие успеха: сосредоточьте вашу энергию, мысли и капитал исключительно на том деле, которым вы занимаетесь.",147
163435845,11,,,,,21
169695485,1,,282,Минск,изменить статус,0
169748108,62,20,1233,Орша,,101
170386320,4,82,6216,Калинковичи,Спасите-помогите...,0
170728882,18,,282,Минск,,19505
172413916,20,,9878,Старые Дороги,,171
172655979,6,,282,Минск,🏴🏴🏴,2
172892183,9,,282,Минск,20,4
173339167,12,,282,Минск,,996
173670419,2,,282,Минск,,7
174510211,7,22,375,Мозырь,,4
174904223,3,22,282,Минск,,1
175294631,2,22,,,,0
175419546,3,,6216,Калинковичи,,0
176537165,29,,6216,Калинковичи,ЯТЛК❤,44
177799512,5,22,6216,Калинковичи,🏎️🚓🚓🚓22y.o,7
177991274,4,,538,Барановичи,"Forever in my heart, Clem...",0
178979326,2,,,,,346
179420446,27,,,,,327
